height,reach,weight,primary_division,basic_info_hometown,basic_info_name,basic_info_nationality,basic_info_nickname,fight_history_professional_count,fight_history_professional_draw_count,fight_history_professional_loss_count,fight_history_professional_nc_count,fight_history_professional_win_count,record_summary_draws,record_summary_losses_decision_percentage,record_summary_losses_decisions,record_summary_losses_knockouts,record_summary_losses_ko_percentage,record_summary_losses_others,record_summary_losses_submission_percentage,record_summary_losses_submissions,record_summary_losses_total,record_summary_no_contests,record_summary_wins_decision_percentage,record_summary_wins_decisions,record_summary_wins_knockouts,record_summary_wins_ko_percentage,record_summary_wins_others,record_summary_wins_submission_percentage,record_summary_wins_submissions,record_summary_wins_total,record_summary_win_ratio
170.18,172.72,61.23492,Bantamweight,"Jacksonville, Florida",Steven Koslow,United States,Obi Wan Shinobi / The Pillow,7,0,1,0,6,0,0,0,1,100,0,0,0,1,0,0,0,0,0,0,100,6,6,0.8571428571428571
167.64,170.18,56.699,Flyweight,"San Miguel de Tucuman, Tucuman",Braian Gonzalez,Argentina,El Prototipo,17,0,2,0,15,0,0,0,1,50,0,50,1,2,0,40,6,6,40,0,20,3,15,0.8823529411764706
185.42,187.96,92.98636,Light Heavyweight,Eindhoven,Bas Rutten,Netherlands,El Guapo,33,1,4,0,28,1,25,1,0,0,0,75,3,4,0,14,4,10,35,0,50,14,28,0.875
180.34,182.88,70.30676,Lightweight,"St-Eustache, Quebec",Donald Ouimet,Canada,Extra Terrestrial,16,0,6,0,10,0,50,3,2,33,0,16,1,6,0,40,4,3,30,0,30,3,10,0.625
182.88,185.42,70.30676,Lightweight,"Pensacola, Florida",Max Mustaki,United States,,10,0,4,0,6,0,75,3,1,25,0,0,0,4,0,16,1,3,50,0,33,2,6,0.6
170.18,172.72,70.30676,Lightweight,"Streamwood, Illinois",Virgil Strzelecki,United States,,8,0,4,0,4,0,0,0,1,25,0,75,3,4,0,25,1,1,25,0,50,2,4,0.5
177.8,180.34,61.23492,Bantamweight,"Anaheim, California",Carlos Puente Jr.,United States,Stay Up / El Rey,17,1,9,0,7,1,33,3,1,11,0,55,5,9,0,14,1,2,28,0,57,4,7,0.4375
187.96,190.5,92.98636,Light Heavyweight,"San Jose, California",Mike Van Arsdale,United States,,13,0,5,0,8,0,0,0,1,20,0,80,4,5,0,12,1,3,37,0,50,4,8,0.6153846153846154
187.96,190.5,92.98636,Light Heavyweight,"Atlanta, Georgia",Clint Hester,United States,Headbussa,17,0,6,0,11,0,16,1,2,33,0,50,3,6,0,27,3,7,63,0,9,1,11,0.6470588235294118
172.72,175.26,66.224432,Lightweight,"Rosarito Beach, Baja California",Martin Bravo,Mexico,El Toro,17,0,4,0,13,0,25,1,3,75,0,0,0,4,0,15,2,5,38,0,46,6,13,0.7647058823529411
170.18,172.72,56.699,Flyweight,"Escondido, California",Victor Rosas,United States,,12,1,3,1,7,1,66,2,1,33,0,0,0,3,1,14,1,4,57,0,28,2,7,0.7
185.42,187.96,83.91452,Middleweight,,Andreas Gustafsson,Sweden,Bane,13,0,2,0,11,0,100,2,0,0,0,0,0,2,0,9,1,8,72,0,18,2,11,0.8461538461538461
172.72,175.26,66.224432,Lightweight,"Arcata, California",Cass Bell,United States,The Mean Green Fighting Machine,11,0,3,0,8,0,66,2,0,0,0,33,1,3,0,25,2,2,25,0,50,4,8,0.7272727272727273
180.34,182.88,65.77083999999999,Featherweight,"Waianae, Hawaii",Max Holloway,United States,Blessed,34,0,8,0,26,0,75,6,1,12,0,12,1,8,0,46,12,12,46,0,7,2,26,0.7647058823529411
170.18,172.72,61.23492,Bantamweight,"Hermosillo, Sonora",Jose Alday,Mexico,El Pochito,21,1,7,0,13,1,28,2,3,42,0,28,2,7,0,46,6,3,23,0,30,4,13,0.65
170.18,172.72,61.23492,Bantamweight,"Spokane, Washington",Julianna Pena,United States,The Venezuelan Vixen,17,0,5,0,12,0,40,2,1,20,0,40,2,5,0,33,4,3,25,0,41,5,12,0.7058823529411765
177.8,180.34,65.77083999999999,Featherweight,"Franklin, Ohio",Christian Nielson,United States,The Arizona Kid,11,0,11,0,0,0,0,0,3,27,1,63,7,11,0,0,0,0,0,0,0,0,0,0.0
175.26,177.8,61.23492,Bantamweight,"Las Vegas, Nevada",Mark Dickman,United States,Tricky,16,0,5,0,11,0,40,2,2,40,0,20,1,5,0,9,1,7,63,0,27,3,11,0.6875
175.26,177.8,64.863656,Featherweight,"Orlando, Florida",Din Thomas,United States,Dinyero,36,0,9,1,26,0,55,5,2,22,0,22,2,9,1,15,4,7,26,0,57,15,26,0.7428571428571429
177.8,180.34,77.11064,Welterweight,"Rondonopolis, Mato Grosso",Evangelista Santos,Brazil,Cyborg,39,0,18,0,21,0,22,4,12,66,0,11,2,18,0,14,3,14,66,0,19,4,21,0.5384615384615384
187.96,190.5,92.98636,Light Heavyweight,"Fortaleza, Ceara",Carlos Eduardo,Brazil,Cachorrao,31,0,12,0,19,0,50,6,5,41,1,0,0,12,0,21,4,7,36,0,42,8,19,0.6129032258064516
187.96,190.5,77.11064,Welterweight,"Green Brook, New Jersey",Mickey Gall,United States,,14,0,7,0,7,0,57,4,3,42,0,0,0,7,0,14,1,0,0,0,85,6,7,0.5
170.18,172.72,65.77083999999999,Featherweight,"Boise, Idaho",Brandon Shuey,USA,Big Dawg,13,0,6,0,7,0,0,0,2,33,1,50,3,6,0,0,0,0,0,0,100,7,7,0.5384615384615384
185.42,187.96,92.98636,Light Heavyweight,"Winnipeg, Manitoba",Krzysztof Soszynski,Canada,The Polish Experiment,39,1,12,0,26,1,41,5,6,50,0,8,1,12,0,11,3,11,42,2,38,10,26,0.6842105263157895
185.42,187.96,106.59412,Heavyweight,"Curitiba, Parana",Assuerio Silva,Brazil,,25,0,8,1,16,0,37,3,3,37,0,25,2,8,1,12,2,7,43,0,43,7,16,0.6666666666666666
177.8,180.34,70.30676,Lightweight,"Porto Alegre, Rio Grande do Sul",Arthur Estrazulas,Brazil,,19,0,5,0,14,0,60,3,0,0,0,40,2,5,0,14,2,3,21,0,64,9,14,0.7368421052631579
185.42,187.96,83.91452,Middleweight,,Ole Magnor,Norway,,17,0,9,0,8,0,11,1,5,55,0,33,3,9,0,25,2,2,25,0,50,4,8,0.47058823529411764
187.96,190.5,90.7184,Light Heavyweight,"Apple Valley, California",Billy Elekana,United States,,9,0,2,0,7,0,50,1,0,0,0,50,1,2,0,42,3,3,42,0,14,1,7,0.7777777777777778
177.8,180.34,70.30676,Lightweight,"San Diego, California",Ed Ratcliff,United States,9mm,10,0,3,0,7,0,33,1,0,0,0,66,2,3,0,14,1,5,71,0,14,1,7,0.7
180.34,182.88,70.30676,Lightweight,"Safford, Arizona",Justin Gaethje,United States,The Highlight,31,0,5,0,26,0,0,0,3,60,0,40,2,5,0,19,5,20,76,0,3,1,26,0.8387096774193549
170.18,172.72,61.23492,Bantamweight,Paris,Tom Duquesnoy,France,Fire Kid,19,0,2,1,16,0,50,1,0,0,0,50,1,2,1,25,4,8,50,0,25,4,16,0.8888888888888888
180.34,182.88,72.57472,Welterweight,"Nagaoka, Niigata",Yuki Kondo,Japan,Sora,116,9,40,0,67,9,62,25,6,15,0,22,9,40,0,43,29,21,31,0,25,17,67,0.6261682242990654
170.18,172.72,70.30676,Lightweight,"Lexington, Kentucky",Kenny Jerrell,United States,,5,0,4,0,1,0,0,0,2,50,0,50,2,4,0,0,0,1,100,0,0,0,1,0.2
193.04,195.58,92.98636,Light Heavyweight,"London, Greater London",George Tokkos,England,Tuco,15,0,5,0,10,0,40,2,2,40,0,20,1,5,0,20,2,6,60,0,20,2,10,0.6666666666666666
172.72,175.26,86.18248,Light Heavyweight,,Yasunori Matsumoto,Japan,,10,1,4,0,5,1,0,0,2,50,0,50,2,4,0,0,0,5,100,0,0,0,5,0.5555555555555556
187.96,190.5,77.11064,Welterweight,"Goiania, Goias",Dhiego Lima,Brazil,,24,0,9,0,15,0,33,3,5,55,0,11,1,9,0,46,7,4,26,0,26,4,15,0.625
167.64,170.18,66.224432,Lightweight,Moscow,Renat Ondar,Russia,Bulldozer,17,0,4,0,13,0,50,2,1,25,0,25,1,4,0,61,8,5,38,0,0,0,13,0.7647058823529411
190.5,193.04,92.98636,Light Heavyweight,"Sorocaba, Sao Paulo",Rodolfo Bellato,Brazil,Trator,15,1,2,0,12,1,0,0,2,100,0,0,0,2,0,8,1,7,58,0,33,4,12,0.8571428571428571
177.8,180.34,77.11064,Welterweight,"Groton, Connecticut",Billy Goff,United States,,12,0,3,0,9,0,66,2,1,33,0,0,0,3,0,22,2,7,77,0,0,0,9,0.75
172.72,175.26,65.77083999999999,Featherweight,"Kailua, Hawaii",Brenson Hansen,United States,,9,0,3,0,6,0,66,2,0,0,0,33,1,3,0,83,5,1,16,0,0,0,6,0.6666666666666666
170.18,172.72,61.23492,Bantamweight,"Sunberry, Pennsylvania",Jordan Morales,United States,,12,0,5,0,7,0,80,4,0,0,0,20,1,5,0,85,6,0,0,0,14,1,7,0.5833333333333334
175.26,177.8,77.11064,Welterweight,"Hilo, Hawaii",Troy Mandaloniz,United States,Rude Boy,5,0,2,0,3,0,100,2,0,0,0,0,0,2,0,33,1,2,66,0,0,0,3,0.6
172.72,175.26,70.30676,Lightweight,"South Burlington, Vermont",Billy Walsh,United States,,9,0,8,0,1,0,12,1,3,37,1,37,3,8,0,0,0,0,0,0,100,1,1,0.1111111111111111
182.88,185.42,70.30676,Lightweight,"Boston, Massachusetts",Tony Fryklund,United States,The Freak,24,1,9,0,14,1,11,1,5,55,0,33,3,9,0,0,0,7,50,0,50,7,14,0.6086956521739131
175.26,177.8,65.77083999999999,Featherweight,"Middletown, Connecticut",Chris Foster,United States,Cassius,18,0,6,0,12,0,33,2,2,33,0,33,2,6,0,58,7,5,41,0,0,0,12,0.6666666666666666
167.64,170.18,62.142104,Featherweight,London,Farid Basharat,England,Ferocious,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,46,6,1,7,0,46,6,13,1.0
172.72,175.26,61.23492,Bantamweight,"Point of Rocks, Maryland",Terry Bartholomew,United States,The Duke,14,0,6,0,8,0,100,6,0,0,0,0,0,6,0,25,2,0,0,0,75,6,8,0.5714285714285714
177.8,180.34,65.77083999999999,Featherweight,"Kailua, Hawaii",Martin Day,United States,The Spartan,15,0,7,0,8,0,42,3,2,28,0,28,2,7,0,37,3,3,37,0,25,2,8,0.5333333333333333
182.88,185.42,77.11064,Welterweight,"Nuremberg, Bavaria",Jessin Ayari,Germany,Abacus,24,0,6,0,18,0,33,2,3,50,0,16,1,6,0,27,5,5,27,0,44,8,18,0.75
193.04,195.58,83.91452,Middleweight,Doula,Ateba Abega Gautier,Cameroon,The Silent Assassin,8,0,1,0,7,0,100,1,0,0,0,0,0,1,0,14,1,6,85,0,0,0,7,0.875
180.34,182.88,70.760352,Welterweight,Molina,Claudio Puelles,Peru,Prince of Peru,16,0,4,0,12,0,50,2,2,50,0,0,0,4,0,25,3,2,16,0,58,7,12,0.75
182.88,185.42,65.77083999999999,Featherweight,"Orlando, Florida",Jonathan Brookins,United States,,26,0,10,0,16,0,70,7,1,10,0,20,2,10,0,25,4,5,31,0,43,7,16,0.6153846153846154
175.26,177.8,70.30676,Lightweight,"Glendale, Arizona",Benson Henderson,United States,Smooth,42,0,12,0,30,0,58,7,2,16,0,25,3,12,0,53,16,5,16,0,30,9,30,0.7142857142857143
172.72,175.26,83.91452,Middleweight,Dresden,Hendrik Nitzsche,Germany,Fast Hands,20,0,11,0,9,0,0,0,4,36,0,63,7,11,0,0,0,3,33,1,55,5,9,0.45
175.26,177.8,61.23492,Bantamweight,"Curitiba, Parana",Silas Alves de Oliveira,Brazil,,9,0,4,0,5,0,25,1,1,25,0,50,2,4,0,100,5,0,0,0,0,0,5,0.5555555555555556
172.72,175.26,83.91452,Middleweight,"Tulare, California",Steve Ramirez,United States,,14,0,7,0,7,0,14,1,2,28,0,57,4,7,0,0,0,3,42,0,57,4,7,0.5
180.34,182.88,109.769264,Heavyweight,Seoul,Dongi Yang,South Korea,The Ox,18,0,4,0,14,0,75,3,1,25,0,0,0,4,0,0,0,13,92,0,7,1,14,0.7777777777777778
170.18,172.72,61.23492,Bantamweight,"Hartwell, Georgia",C.J. Hamilton,United States,The Autobot,26,0,10,0,16,0,50,5,2,20,0,30,3,10,0,56,9,5,31,0,12,2,16,0.6153846153846154
170.18,172.72,65.77083999999999,Featherweight,"Philadelphia, Pennsylvania",Anthony Morrison,United States,Cheesesteak,33,0,12,1,20,0,8,1,4,33,0,58,7,12,1,30,6,10,50,0,20,4,20,0.625
180.34,182.88,91.625584,Light Heavyweight,"Atlanta, Georgia",Ron Humphrey,United States,Abongo,10,0,3,0,7,0,33,1,1,33,0,33,1,3,0,0,0,6,85,0,14,1,7,0.7
170.18,172.72,61.23492,Bantamweight,"Fresno, California",Cole Escovedo,United States,Apache Kid,26,0,9,0,17,0,44,4,4,44,0,11,1,9,0,5,1,7,41,0,52,9,17,0.6538461538461539
177.8,180.34,77.11064,Welterweight,"Liberty, Missouri",Rob Kimmons,United States,The Rosedale Reaper,34,0,9,0,25,0,22,2,4,44,0,33,3,9,0,16,4,5,20,0,64,16,25,0.7352941176470589
180.34,182.88,67.131616,Lightweight,"Ramsey, New Jersey",Michael Trizano,United States,The Lone Wolf,13,0,3,0,10,0,33,1,1,33,0,33,1,3,0,50,5,3,30,0,20,2,10,0.7692307692307693
175.26,177.8,82.100152,Middleweight,"Yelm, Washington",Dennis Hallman,United States,Superman,76,2,20,1,53,2,45,9,11,55,0,0,0,20,1,13,7,5,9,1,75,40,53,0.726027397260274
167.64,170.18,70.30676,Lightweight,"Shippensburg, Pennsylvania",Elijah Harris,United States,The Buffalo Soldier,16,0,10,0,6,0,30,3,4,40,0,30,3,10,0,33,2,0,0,0,66,4,6,0.375
193.04,195.58,74.84268,Welterweight,"Sacramento, California",Will Chope,United States,The Kill,65,0,23,0,42,0,39,9,7,30,0,30,7,23,0,16,7,6,14,0,69,29,42,0.6461538461538462
187.96,190.5,111.13004,Heavyweight,"Omaha, Nebraska",Matt Andersen,United States,,23,1,8,0,14,1,0,0,7,87,0,12,1,8,0,7,1,6,42,1,42,6,14,0.6363636363636364
177.8,180.34,61.23492,Bantamweight,"Big Rapids, Michigan",Chad Coon,United States,,16,0,12,0,4,0,41,5,4,33,0,25,3,12,0,0,0,1,25,0,75,3,4,0.25
182.88,185.42,77.11064,Welterweight,"Belle Plaine, Iowa",Steve Carl,United States,,29,0,7,0,22,0,42,3,2,28,0,28,2,7,0,13,3,2,9,0,77,17,22,0.7586206896551724
182.88,185.42,70.30676,Lightweight,"Tampa, Florida",Aalon Cruz,United States,,16,0,5,0,11,0,20,1,2,40,0,40,2,5,0,45,5,4,36,0,18,2,11,0.6875
172.72,175.26,65.77083999999999,Featherweight,"Long Island, New York",Tom English,United States,The Terror,15,0,9,0,6,0,55,5,2,22,0,22,2,9,0,50,3,2,33,0,16,1,6,0.4
165.1,167.64,56.699,Flyweight,"Albuquerque, New Mexico",Ron White,United States,The Great,11,0,8,0,3,0,0,0,2,25,0,75,6,8,0,33,1,2,66,0,0,0,3,0.2727272727272727
162.56,165.1,56.699,Flyweight,"Manaus, Amazonas",Rafael Dias,Brazil,,31,1,9,0,21,1,77,7,2,22,0,0,0,9,0,52,11,5,23,0,23,5,21,0.7
177.8,180.34,83.91452,Middleweight,Sao Paulo,Fabio Nascimento,Brazil,Negao,17,0,6,0,11,0,50,3,1,16,0,33,2,6,0,27,3,4,36,0,36,4,11,0.6470588235294118
172.72,175.26,65.77083999999999,Featherweight,Heilongjiang,Nuerdanbieke Shayilan,China,Wolverine,51,0,12,0,39,0,16,2,3,25,0,58,7,12,0,25,10,19,48,0,25,10,39,0.7647058823529411
160.02,162.56,61.23492,Bantamweight,"Los Angeles, California",Charlie Valencia,United States,,19,0,7,0,12,0,14,1,3,42,0,42,3,7,0,50,6,2,16,0,33,4,12,0.631578947368421
172.72,175.26,70.30676,Lightweight,"Sante Fe, New Mexico",Gilbert Rael,United States,The Pitbull,4,0,3,0,1,0,0,0,1,33,0,66,2,3,0,0,0,1,100,0,0,0,1,0.25
165.1,167.64,56.699,Flyweight,Auckland,Kai Kara-France,New Zealand,Don't Blink,37,0,11,1,25,0,45,5,3,27,0,27,3,11,1,40,10,12,48,0,12,3,25,0.6944444444444444
175.26,177.8,73.028312,Featherweight,"Higashikurume, Tokyo",Akihiro Gono,Japan,,69,8,24,0,37,8,50,12,8,33,0,16,4,24,0,54,20,7,18,1,24,9,37,0.6065573770491803
185.42,187.96,83.91452,Middleweight,"Minneapolis, Minnesota",Andrew Kapel,United States,,23,0,7,0,16,0,14,1,0,0,0,85,6,7,0,6,1,5,31,0,62,10,16,0.6956521739130435
175.26,177.8,61.23492,Bantamweight,"Winnipeg, Manitoba",Roland Delorme,Canada,Stunning,15,0,5,1,9,0,60,3,1,20,0,20,1,5,1,11,1,2,22,0,66,6,9,0.6428571428571429
172.72,175.26,61.23492,Bantamweight,"Quito, Pichincha",Irvin Veloz,Ecuador,,10,0,6,0,4,0,33,2,3,50,0,16,1,6,0,0,0,2,50,0,50,2,4,0.4
170.18,172.72,70.30676,Lightweight,"Macapa, Amapa",Aluizio Bruno Silva dos Santos,Brazil,,1,0,1,0,0,0,100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
177.8,180.34,120.20188,Heavyweight,"South Auckland, Auckland",Mark Hunt,New Zealand,The Super Samoan,29,1,14,1,13,1,14,2,5,35,0,50,7,14,1,23,3,10,76,0,0,0,13,0.48148148148148145
180.34,182.88,83.91452,Middleweight,"Philadelphia, Pennsylvania",Nah-Shon Burrell,United States,The Rock-N-Rolla,33,0,13,1,19,0,69,9,2,15,0,15,2,13,1,31,6,12,63,0,5,1,19,0.59375
182.88,185.42,83.91452,Middleweight,"Delray Beach, Florida",Kamaru Usman,United States,The Nigerian Nightmare,24,0,4,0,20,0,50,2,1,25,0,25,1,4,0,50,10,9,45,0,5,1,20,0.8333333333333334
190.5,193.04,84.368112,Light Heavyweight,"Tallahassee, Florida",Josh Samman,United States,Anqa,16,0,4,0,12,0,25,1,1,25,0,50,2,4,0,8,1,8,66,0,25,3,12,0.75
175.26,177.8,68.492392,Lightweight,"Philadelphia, Pennsylvania",Will Martinez,United States,,17,1,3,0,13,1,33,1,0,0,0,66,2,3,0,30,4,3,23,0,46,6,13,0.8125
157.48,160.02,56.699,Flyweight,"Manaus, Amazonas",Deigrison Batalha Frazao,Brazil,Jacarezinho,28,0,10,0,18,0,70,7,3,30,0,0,0,10,0,27,5,10,55,0,16,3,18,0.6428571428571429
172.72,175.26,77.11064,Welterweight,"Davenport, Iowa",Sean Huffman,United States,,60,1,36,1,22,1,36,13,10,27,0,36,13,36,1,40,9,2,9,1,45,10,22,0.3793103448275862
170.18,172.72,65.77083999999999,Featherweight,"Playa del Carmen, Quintana Roo",Julio Ramirez,Mexico,Mutante,7,0,3,0,4,0,0,0,2,66,0,33,1,3,0,0,0,3,75,0,25,1,4,0.5714285714285714
177.8,180.34,110.222856,Heavyweight,"South Shields, Tyne and Wear",James Mulheron,England,The Juggernaut,15,0,4,0,11,0,50,2,2,50,0,0,0,4,0,45,5,6,54,0,0,0,11,0.7333333333333333
167.64,170.18,61.23492,Bantamweight,"Porto Velho, Rondonia",Pedro Falcao,Brazil,Pedrinho,21,0,5,0,16,0,80,4,1,20,0,0,0,5,0,31,5,6,37,0,31,5,16,0.7619047619047619
177.8,180.34,77.11064,Welterweight,"Yuma, Arizona",Edgar Garcia,United States,,19,0,5,0,14,0,20,1,2,40,0,40,2,5,0,14,2,8,57,0,28,4,14,0.7368421052631579
185.42,187.96,77.11064,Welterweight,"Leicestershire, East Midlands",James Wilks,England,Lightning,11,0,4,0,7,0,50,2,1,25,0,25,1,4,0,14,1,2,28,0,57,4,7,0.6363636363636364
177.8,180.34,70.30676,Lightweight,Brussels,Bolaji Oki,Belgium,The Zulu Warrior,11,0,2,0,9,0,50,1,0,0,0,50,1,2,0,22,2,6,66,0,11,1,9,0.8181818181818182
175.26,177.8,77.11064,Welterweight,,Trevor Michaelis,United States,Macho Man,11,1,2,0,8,1,0,0,0,0,0,100,2,2,0,25,2,2,25,1,37,3,8,0.8
182.88,185.42,77.11064,Welterweight,"Melbourne, Victoria",Jonathan Micallef,Australia,The Captain,9,0,1,0,8,0,0,0,1,100,0,0,0,1,0,37,3,2,25,0,37,3,8,0.8888888888888888
167.64,170.18,61.23492,Bantamweight,"Spokane, Washington",Josh Rettinghouse,United States,The Finisher,25,0,5,0,20,0,40,2,0,0,0,60,3,5,0,25,5,7,35,0,40,8,20,0.8
160.02,162.56,52.16308,Strawweight,Cwmbran,Cory McKenna,Wales,Poppins,12,0,4,0,8,0,75,3,0,0,0,25,1,4,0,50,4,2,25,0,25,2,8,0.6666666666666666
167.64,170.18,70.30676,Lightweight,"Kotamobagu, North Sulawesi",Windri Patilima,Indonesia,The Bad Boy,12,0,2,0,10,0,50,1,1,50,0,0,0,2,0,10,1,3,30,0,60,6,10,0.8333333333333334
180.34,182.88,92.98636,Light Heavyweight,"Montreal, Quebec",Brent Beauparlant,Canada,,13,0,5,0,8,0,20,1,2,40,0,40,2,5,0,50,4,4,50,0,0,0,8,0.6153846153846154
170.18,172.72,70.30676,Featherweight,"Davenport, Iowa",Spencer Fisher,United States,The King,33,0,9,0,24,0,66,6,3,33,0,0,0,9,0,20,5,10,41,0,37,9,24,0.7272727272727273
180.34,182.88,77.11064,Welterweight,"Columbus, Ohio",Rocky Edwards,United States,The Number,23,1,11,0,11,1,63,7,4,36,0,0,0,11,0,27,3,2,18,0,54,6,11,0.5
182.88,185.42,83.91452,Middleweight,"Uberlandia, Minas Gerais",Marco Tulio,Brazil,Matuto,15,0,1,0,14,0,0,0,1,100,0,0,0,1,0,21,3,10,71,0,7,1,14,0.9333333333333333
175.26,177.8,61.23492,Bantamweight,"Macapa, Amapa",Felipe Colares,Brazil,Cabocao,15,0,4,0,11,0,75,3,1,25,0,0,0,4,0,27,3,2,18,0,54,6,11,0.7333333333333333
193.04,195.58,113.398,Heavyweight,"Waco, Texas",Heath Herring,United States,The Texas Crazy Horse,45,0,16,1,28,0,62,10,5,31,0,6,1,16,1,14,4,10,35,1,46,13,28,0.6363636363636364
182.88,185.42,70.30676,Lightweight,Arizona,Danny Hilton,United States,,12,0,5,0,7,0,40,2,2,40,0,20,1,5,0,14,1,1,14,0,71,5,7,0.5833333333333334
185.42,187.96,120.20188,Heavyweight,Cape Verde,Yorgan De Castro,Cape Verde,The Mad Titan,19,0,7,0,12,0,42,3,4,57,0,0,0,7,0,16,2,9,75,0,8,1,12,0.631578947368421
170.18,172.72,65.77083999999999,Featherweight,,Carlos Calvo Calvo,Costa Rica,Changuito,10,0,3,0,7,0,33,1,2,66,0,0,0,3,0,42,3,2,28,0,28,2,7,0.7
172.72,175.26,57.152592,Bantamweight,"Chengdu, Sichuan",Niushiyue Ji,China,Little King Kong,17,0,4,0,13,0,75,3,1,25,0,0,0,4,0,38,5,5,38,0,23,3,13,0.7647058823529411
172.72,175.26,70.30676,Lightweight,"San Diego, California",Joe Lewis,United States,,6,0,2,1,3,0,0,0,1,50,0,50,1,2,1,66,2,1,33,0,0,0,3,0.6
180.34,182.88,76.203456,Welterweight,"Brisbane, Queensland",Tony Rossini,Australia,The Jedi,12,1,4,0,7,1,0,0,2,50,0,50,2,4,0,14,1,1,14,0,71,5,7,0.6363636363636364
182.88,185.42,92.98636,Light Heavyweight,"Fort Lauderdale, Florida",Impa Kasanganay,United States,Tshilobo,23,0,5,0,18,0,40,2,3,60,0,0,0,5,0,50,9,5,27,0,22,4,18,0.782608695652174
182.88,185.42,77.11064,Welterweight,"Alhambra, California",Daniel Rodriguez,United States,D-Rod,23,0,5,0,18,0,60,3,1,20,0,20,1,5,0,33,6,8,44,0,22,4,18,0.782608695652174
187.96,190.5,83.91452,Middleweight,"Montes Claros, Minas Gerais",Andre Muniz,Brazil,Sergipano,30,0,6,0,24,0,0,0,5,83,0,16,1,6,0,20,5,4,16,0,62,15,24,0.8
193.04,195.58,112.944408,Heavyweight,Rio de Janeiro,Rolles Gracie,Brazil,,12,0,4,0,8,0,0,0,4,100,0,0,0,4,0,0,0,1,12,0,87,7,8,0.6666666666666666
162.56,165.1,58.513368,Bantamweight,Tbilisi,Liana Jojua,Georgia,She Wolf,14,0,6,0,8,0,50,3,2,33,0,16,1,6,0,12,1,4,50,0,37,3,8,0.5714285714285714
185.42,187.96,118.387512,Heavyweight,"Salt Lake City, Utah",Mike Whitehead,United States,Iron,35,0,8,0,27,0,50,4,4,50,0,0,0,8,0,22,6,9,33,0,44,12,27,0.7714285714285715
187.96,190.5,83.91452,Middleweight,"Gloucester, Gloucestershire",Mark Weir,England,The Wizard,40,1,18,0,21,1,5,1,11,61,0,33,6,18,0,4,1,11,52,0,42,9,21,0.5384615384615384
172.72,175.26,61.23492,Bantamweight,"Chelyabinsk, Chelyabinsk Oblast",Irina Alekseeva,Russia,Russian Ronda,7,0,2,0,5,0,100,2,0,0,0,0,0,2,0,20,1,2,40,0,40,2,5,0.7142857142857143
193.04,195.58,77.11064,Welterweight,Paris,Bourama Camara,France,,13,0,5,0,8,0,80,4,1,20,0,0,0,5,0,50,4,2,25,0,25,2,8,0.6153846153846154
167.64,170.18,61.23492,Bantamweight,"Rio de Janeiro, Rio de Janeiro",Augusto Mendes,Brazil,Tanquinho,9,0,3,0,6,0,66,2,1,33,0,0,0,3,0,16,1,1,16,0,66,4,6,0.6666666666666666
154.94,157.48,57.606184,Bantamweight,"Matsuyama, Ehime",Rin Nakai,Japan,,31,1,2,0,28,1,100,2,0,0,0,0,0,2,0,21,6,10,35,0,42,12,28,0.9333333333333333
167.64,170.18,61.23492,Bantamweight,"Port Colborne, Ontario",Alexis Davis,Canada,Ally-Gator,32,0,11,0,21,0,63,7,3,27,0,9,1,11,0,52,11,2,9,0,38,8,21,0.65625
187.96,190.5,83.91452,Middleweight,"Boulder, Colorado",Chaun Sims,United States,,7,0,2,0,5,0,0,0,2,100,0,0,0,2,0,0,0,1,20,0,80,4,5,0.7142857142857143
165.1,167.64,56.699,Flyweight,Seoul,Chanmi Jeon,South Korea,Ottogi Girl,8,0,3,0,5,0,100,3,0,0,0,0,0,3,0,20,1,4,80,0,0,0,5,0.625
187.96,190.5,92.98636,Light Heavyweight,"Reinholds, Pennsylvania",Patrick Cummins,United States,Durkin,17,0,7,0,10,0,14,1,5,71,0,14,1,7,0,40,4,4,40,0,20,2,10,0.5882352941176471
185.42,187.96,92.98636,Light Heavyweight,Chisinau,Ion Cutelaba,Moldova,The Hulk,31,1,10,1,19,1,20,2,3,30,1,40,4,10,1,15,3,13,68,0,15,3,19,0.6551724137931034
180.34,182.88,83.91452,Middleweight,"Racine, Wisconsin",Solomon Hutcherson,United States,King,19,0,7,1,11,0,14,1,4,57,0,28,2,7,1,18,2,5,45,0,36,4,11,0.6111111111111112
175.26,177.8,77.11064,Welterweight,"Liverpool, Merseyside",Mark Scanlon,England,Scanno,11,0,2,0,9,0,100,2,0,0,0,0,0,2,0,0,0,2,22,0,77,7,9,0.8181818181818182
182.88,185.42,83.91452,Middleweight,Rome,Alessio Di Chirico,Italy,Manzo,20,0,7,0,13,0,57,4,2,28,0,14,1,7,0,23,3,6,46,0,30,4,13,0.65
172.72,175.26,70.30676,Lightweight,"Kizilyurt, Dagestan",Shamil Zavurov,Russia,Lion of Dagestan,48,1,7,0,40,1,28,2,3,42,0,28,2,7,0,55,22,13,32,0,12,5,40,0.851063829787234
187.96,190.5,70.30676,Lightweight,"Gijon, Asturias",Joel Alvarez,Spain,El Fenomeno,25,0,3,0,22,0,33,1,2,66,0,0,0,3,0,0,0,5,22,0,77,17,22,0.88
